rawglucose|rawtemp|derivedalgoresult
1024|6872|90.689408
1024|6880|90.81232
1024|6888|90.935232
1024|6896|91.058144
1024|6904|91.181056
1024|6912|91.303968
1024|6920|91.42688
1024|6928|91.549792
1024|6936|91.672704
1024|6944|91.795616
1024|6952|91.918528
1024|6960|92.04144
1024|6968|92.164352
1024|6976|92.287264
1024|6984|92.410176
1024|6992|92.533088
1024|7000|92.656
1024|7008|92.778912
1024|7016|92.901824
1024|7024|93.024736
1024|7032|93.147648
1024|7040|93.27056
1024|7048|93.393472
1024|7056|93.516384
1024|7064|93.639296
1024|7072|93.762208
1024|7080|93.88512
1024|7088|94.008032
1024|7096|94.130944
1024|7104|94.253856
1024|7112|94.376768
1024|7120|94.49968
1024|7128|94.622592
1024|7136|94.745504
1024|7144|94.868416
1024|7152|94.991328
1024|7160|95.11424
1024|7168|95.237152
1024|7176|95.360064
1024|7184|95.482976
1024|7192|95.605888
1024|7200|95.7288
1024|7208|95.851712
1024|7216|95.974624
1024|7224|96.097536
1024|7232|96.220448
1024|7240|96.34336
1024|7248|96.466272
1024|7256|96.589184
1024|7264|96.712096
1024|7272|96.835008
1024|7280|96.95792
1024|7288|97.080832
1024|7296|97.203744
1024|7304|97.326656
1024|7312|97.449568
1024|7320|97.57248
1024|7328|97.695392
1024|7336|97.818304
1024|7344|97.941216
1024|7352|98.064128
1024|7360|98.18704
1024|7368|98.309952
1024|7376|98.432864
1024|7384|98.555776
1024|7392|98.678688
1024|7400|98.8016
1024|7408|98.924512
1024|7416|99.047424
1024|7424|99.170336
1024|7432|99.293248
1024|7440|99.41616
1024|7448|99.539072
1024|7456|99.661984
1024|7464|99.784896
1024|7472|99.907808
1024|7480|100.03072
1024|7488|100.153632
1024|7496|100.276544
1024|7504|100.399456
1024|7512|100.522368
1024|7520|100.64528
1024|7528|100.768192
1024|7536|100.891104
1024|7544|101.014016
1024|7552|101.136928
1024|7560|101.25984
1024|7568|101.382752
1024|7576|101.505664
1024|7584|101.628576
1024|7592|101.751488
1024|7600|101.8744
1024|7608|101.997312
1024|7616|102.120224
1024|7624|102.243136
1024|7632|102.366048
1024|7640|102.48896
1024|7648|102.611872
1024|7656|102.734784
1024|7664|102.857696
1024|7672|102.980608
1024|7680|103.10352
1024|7688|103.226432
1024|7696|103.349344
1024|7704|103.472256
1024|7712|103.595168
1024|7720|103.71808
1024|7728|103.840992
1024|7736|103.963904
1024|7744|104.086816
1024|7752|104.209728
1024|7760|104.33264
1024|7768|104.455552
1024|7776|104.578464
1024|7784|104.701376
1024|7792|104.824288
1024|7800|104.9472
1024|7808|105.070112
1024|7816|105.193024
1024|7824|105.315936
1024|7832|105.438848
1024|7840|105.56176
1024|7848|105.684672
1024|7856|105.807584
1024|7864|105.930496
1024|7872|106.053408
1024|7880|106.17632
1024|7888|106.299232
1024|7896|106.422144
1024|7904|106.545056
1024|7912|106.667968
1024|7920|106.79088
1024|7928|106.913792
1024|7936|107.036704
1024|7944|107.159616
1024|7952|107.282528
1024|7960|107.40544
1024|7968|107.528352
1024|7976|107.651264
1024|7984|107.774176
1024|7992|107.897088
1024|8000|108.02
1024|8008|108.142912
1024|8016|108.265824
1024|8024|108.388736
1024|8032|108.511648
1024|8040|108.63456
1024|8048|108.757472
1024|8056|108.880384
1024|8064|109.003296
1024|8072|109.126208
1024|8080|109.24912
1024|8088|109.372032
1024|8096|109.494944
1024|8104|109.617856
1024|8112|109.740768
1024|8120|109.86368
1024|8128|109.986592
1024|8136|110.109504
1024|8144|110.232416
1024|8152|110.355328
1024|8160|110.47824
1024|8168|110.601152
1024|8176|110.724064
1024|8184|110.846976
1024|8192|110.969888
1024|8200|111.0928
1024|8208|111.215712
1024|8216|111.338624
1024|8224|111.461536
1024|8232|111.584448
1024|8240|111.70736
1024|8248|111.830272
1024|8256|111.953184
1024|8264|112.076096
1024|8272|112.199008
1024|8280|112.32192
1024|8288|112.444832
1024|8296|112.567744
1024|8304|112.690656
1024|8312|112.813568
1024|8320|112.93648
1024|8328|113.059392
1024|8336|113.182304
1024|8344|113.305216
1024|8352|113.428128
1024|8360|113.55104
1024|8368|113.673952
1024|8376|113.796864
1024|8384|113.919776
1024|8392|114.042688
1024|8400|114.1656
1024|8408|114.288512
1024|8416|114.411424
1024|8424|114.534336
1024|8432|114.657248
1024|8440|114.78016
1024|8448|114.903072
1024|8456|115.025984
1024|8464|115.148896
1024|8472|115.271808
1024|8480|115.39472
1024|8488|115.517632
1024|8496|115.640544
1024|8504|115.763456
1024|8512|115.886368
1024|8520|116.00928
1024|8528|116.132192
1024|8536|116.255104
1024|8544|116.378016
1024|8552|116.500928
1024|8560|116.62384
1024|8568|116.746752
1024|8576|116.869664
1024|8584|116.992576
1024|8592|117.115488
1024|8600|117.2384
1024|8608|117.361312
1024|8616|117.484224
1024|8624|117.607136
1024|8632|117.730048
1024|8640|117.85296
1024|8648|117.975872
1024|8656|118.098784
1024|8664|118.221696
1024|8672|118.344608
1024|8680|118.46752
1024|8688|118.590432
1024|8696|118.713344
1024|8704|118.836256
1024|8712|118.959168
1024|8720|119.08208
1024|8728|119.204992
1024|8736|119.327904
1024|8744|119.450816
1024|8752|119.573728
1024|8760|119.69664
1024|8768|119.819552
1024|8776|119.942464
1024|8784|120.065376
1024|8792|120.188288
1024|8800|120.3112
1024|8808|120.434112
1024|8816|120.557024
1024|8824|120.679936
1024|8832|120.802848
1024|8840|120.92576
1024|8848|121.048672
1024|8856|121.171584
1024|8864|121.294496
1024|8872|121.417408
1024|8880|121.54032
1024|8888|121.663232
1024|8896|121.786144
1024|8904|121.909056
1024|8912|122.031968
1024|8920|122.15488
1024|8928|122.277792
1024|8936|122.400704
1024|8944|122.523616
1024|8952|122.646528
1024|8960|122.76944
1024|8968|122.892352
1024|8976|123.015264
1024|8984|123.138176
1024|8992|123.261088
1032|6000|78.056
1032|6008|78.1798826667
1032|6016|78.3037653333
1032|6024|78.427648
1032|6032|78.5515306667
1032|6040|78.6754133333
1032|6048|78.799296
1032|6056|78.9231786667
1032|6064|79.0470613333
1032|6072|79.170944
1032|6080|79.2948266667
1032|6088|79.4187093333
1032|6096|79.542592
1032|6104|79.6664746667
1032|6112|79.7903573333
1032|6120|79.91424
1032|6128|80.0381226667
1032|6136|80.1620053333
1032|6144|80.285888
1032|6152|80.4097706667
1032|6160|80.5336533333
1032|6168|80.657536
1032|6176|80.7814186667
1032|6184|80.9053013333
1032|6192|81.029184
1032|6200|81.1530666667
1032|6208|81.2769493333
1032|6216|81.400832
1032|6224|81.5247146667
1032|6232|81.6485973333
1032|6240|81.77248
1032|6248|81.8963626667
1032|6256|82.0202453333
1032|6264|82.144128
1032|6272|82.2680106667
1032|6280|82.3918933333
1032|6288|82.515776
1032|6296|82.6396586667
1032|6304|82.7635413333
1032|6312|82.887424
1032|6320|83.0113066667
1032|6328|83.1351893333
1032|6336|83.259072
1032|6344|83.3829546667
1032|6352|83.5068373333
1032|6360|83.63072
1032|6368|83.7546026667
1032|6376|83.8784853333
1032|6384|84.002368
1032|6392|84.1262506667
1032|6400|84.2501333333
1032|6408|84.374016
1032|6416|84.4978986667
1032|6424|84.6217813333
1032|6432|84.745664
1032|6440|84.8695466667
1032|6448|84.9934293333
1032|6456|85.117312
1032|6464|85.2411946667
1032|6472|85.3650773333
1032|6480|85.48896
1032|6488|85.6128426667
1032|6496|85.7367253333
1032|6504|85.860608
1032|6512|85.9844906667
1032|6520|86.1083733333
1032|6528|86.232256
1032|6536|86.3561386667
1032|6544|86.4800213333
1032|6552|86.603904
1032|6560|86.7277866667
1032|6568|86.8516693333
1032|6576|86.975552
1032|6584|87.0994346667
1032|6592|87.2233173333
1032|6600|87.3472
1032|6608|87.4710826667
1032|6616|87.5949653333
1032|6624|87.718848
1032|6632|87.8427306667
1032|6640|87.9666133333
1032|6648|88.090496
1032|6656|88.2143786667
1032|6664|88.3382613333
1032|6672|88.462144
1032|6680|88.5860266667
1032|6688|88.7099093333
1032|6696|88.833792
1032|6704|88.9576746667
1032|6712|89.0815573333
1032|6720|89.20544
1032|6728|89.3293226667
1032|6736|89.4532053333
1032|6744|89.577088
1032|6752|89.7009706667
1032|6760|89.8248533333
1032|6768|89.948736
1032|6776|90.0726186667
1032|6784|90.1965013333
1032|6792|90.320384
1032|6800|90.4442666667
1032|6808|90.5681493333
1032|6816|90.692032
1032|6824|90.8159146667
1032|6832|90.9397973333
1032|6840|91.06368
1032|6848|91.1875626667
1032|6856|91.3114453333
1032|6864|91.435328
1032|6872|91.5592106667
1032|6880|91.6830933333
1032|6888|91.806976
1032|6896|91.9308586667
1032|6904|92.0547413333
1032|6912|92.178624
1032|6920|92.3025066667
1032|6928|92.4263893333
1032|6936|92.550272
1032|6944|92.6741546667
1032|6952|92.7980373333
1032|6960|92.92192
1032|6968|93.0458026667
1032|6976|93.1696853333
1032|6984|93.293568
1032|6992|93.4174506667
1032|7000|93.5413333333
1032|7008|93.665216
1032|7016|93.7890986667
1032|7024|93.9129813333
1032|7032|94.036864
1032|7040|94.1607466667
1032|7048|94.2846293333
1032|7056|94.408512
1032|7064|94.5323946667
1032|7072|94.6562773333
1032|7080|94.78016
1032|7088|94.9040426667
1032|7096|95.0279253333
1032|7104|95.151808
1032|7112|95.2756906667
1032|7120|95.3995733333
1032|7128|95.523456
1032|7136|95.6473386667
1032|7144|95.7712213333
1032|7152|95.895104
1032|7160|96.0189866667
1032|7168|96.1428693333
1032|7176|96.266752
1032|7184|96.3906346667
1032|7192|96.5145173333
1032|7200|96.6384
1032|7208|96.7622826667
1032|7216|96.8861653333
1032|7224|97.010048
1032|7232|97.1339306667
1032|7240|97.2578133333
1032|7248|97.381696
1032|7256|97.5055786667
1032|7264|97.6294613333
1032|7272|97.753344
1032|7280|97.8772266667
1032|7288|98.0011093333
1032|7296|98.124992
1032|7304|98.2488746667
1032|7312|98.3727573333
1032|7320|98.49664
1032|7328|98.6205226667
1032|7336|98.7444053333
1032|7344|98.868288
1032|7352|98.9921706667
1032|7360|99.1160533333
1032|7368|99.239936
1032|7376|99.3638186667
1032|7384|99.4877013333
1032|7392|99.611584
1032|7400|99.7354666667
1032|7408|99.8593493333
1032|7416|99.983232
1032|7424|100.107114667
1032|7432|100.230997333
1032|7440|100.35488
1032|7448|100.478762667
1032|7456|100.602645333
1032|7464|100.726528
1032|7472|100.850410667
1032|7480|100.974293333
1032|7488|101.098176
1032|7496|101.222058667
1032|7504|101.345941333
1032|7512|101.469824
1032|7520|101.593706667
1032|7528|101.717589333
1032|7536|101.841472
1032|7544|101.965354667
1032|7552|102.089237333
1032|7560|102.21312
1032|7568|102.337002667
1032|7576|102.460885333
1032|7584|102.584768
1032|7592|102.708650667
1032|7600|102.832533333
1032|7608|102.956416
1032|7616|103.080298667
1032|7624|103.204181333
1032|7632|103.328064
1032|7640|103.451946667
1032|7648|103.575829333
1032|7656|103.699712
1032|7664|103.823594667
1032|7672|103.947477333
1032|7680|104.07136
1032|7688|104.195242667
1032|7696|104.319125333
1032|7704|104.443008
1032|7712|104.566890667
1032|7720|104.690773333
1032|7728|104.814656
1032|7736|104.938538667
1032|7744|105.062421333
1032|7752|105.186304
1032|7760|105.310186667
1032|7768|105.434069333
1032|7776|105.557952
1032|7784|105.681834667
1032|7792|105.805717333
1032|7800|105.9296
1032|7808|106.053482667
1032|7816|106.177365333
1032|7824|106.301248
1032|7832|106.425130667
1032|7840|106.549013333
1032|7848|106.672896
1032|7856|106.796778667
1032|7864|106.920661333
1032|7872|107.044544
1032|7880|107.168426667
1032|7888|107.292309333
1032|7896|107.416192
1032|7904|107.540074667
1032|7912|107.663957333
1032|7920|107.78784
1032|7928|107.911722667
1032|7936|108.035605333
1032|7944|108.159488
1032|7952|108.283370667
1032|7960|108.407253333
1032|7968|108.531136
1032|7976|108.655018667
1032|7984|108.778901333
1032|7992|108.902784
1032|8000|109.026666667
1032|8008|109.150549333
1032|8016|109.274432
1032|8024|109.398314667
1032|8032|109.522197333
1032|8040|109.64608
1032|8048|109.769962667
1032|8056|109.893845333
1032|8064|110.017728
1032|8072|110.141610667
1032|8080|110.265493333
1032|8088|110.389376
1032|8096|110.513258667
1032|8104|110.637141333
1032|8112|110.761024
1032|8120|110.884906667
1032|8128|111.008789333
1032|8136|111.132672
1032|8144|111.256554667
1032|8152|111.380437333
1032|8160|111.50432
1032|8168|111.628202667
1032|8176|111.752085333
1032|8184|111.875968
1032|8192|111.999850667
1032|8200|112.123733333
1032|8208|112.247616
1032|8216|112.371498667
1032|8224|112.495381333
1032|8232|112.619264
1032|8240|112.743146667
1032|8248|112.867029333
1032|8256|112.990912
1032|8264|113.114794667
1032|8272|113.238677333
1032|8280|113.36256
1032|8288|113.486442667
1032|8296|113.610325333
1032|8304|113.734208
1032|8312|113.858090667
1032|8320|113.981973333
1032|8328|114.105856
1032|8336|114.229738667
1032|8344|114.353621333
1032|8352|114.477504
1032|8360|114.601386667
1032|8368|114.725269333
1032|8376|114.849152
1032|8384|114.973034667
1032|8392|115.096917333
1032|8400|115.2208
1032|8408|115.344682667
1032|8416|115.468565333
1032|8424|115.592448
1032|8432|115.716330667
1032|8440|115.840213333
1032|8448|115.964096
1032|8456|116.087978667
1032|8464|116.211861333
1032|8472|116.335744
1032|8480|116.459626667
1032|8488|116.583509333
1032|8496|116.707392
1032|8504|116.831274667
1032|8512|116.955157333
1032|8520|117.07904
1032|8528|117.202922667
1032|8536|117.326805333
1032|8544|117.450688
1032|8552|117.574570667
1032|8560|117.698453333
1032|8568|117.822336
1032|8576|117.946218667
1032|8584|118.070101333
1032|8592|118.193984
1032|8600|118.317866667
1032|8608|118.441749333
1032|8616|118.565632
1032|8624|118.689514667
1032|8632|118.813397333
1032|8640|118.93728
1032|8648|119.061162667
1032|8656|119.185045333
1032|8664|119.308928
1032|8672|119.432810667
1032|8680|119.556693333
1032|8688|119.680576
1032|8696|119.804458667
1032|8704|119.928341333
1032|8712|120.052224
1032|8720|120.176106667
1032|8728|120.299989333
1032|8736|120.423872
1032|8744|120.547754667
1032|8752|120.671637333
1032|8760|120.79552
1032|8768|120.919402667
1032|8776|121.043285333
1032|8784|121.167168
1032|8792|121.291050667
1032|8800|121.414933333
1032|8808|121.538816
1032|8816|121.662698667
1032|8824|121.786581333
1032|8832|121.910464
1032|8840|122.034346667
1032|8848|122.158229333
1032|8856|122.282112
1032|8864|122.405994667
1032|8872|122.529877333
1032|8880|122.65376
1032|8888|122.777642667
1032|8896|122.901525333
1032|8904|123.025408
1032|8912|123.149290667
1032|8920|123.273173333
1032|8928|123.397056
1032|8936|123.520938667
1032|8944|123.644821333
1032|8952|123.768704
1032|8960|123.892586667
1032|8968|124.016469333
1032|8976|124.140352
1032|8984|124.264234667
1032|8992|124.388117333
1040|6000|78.82
1040|6008|78.9448533333
1040|6016|79.0697066667
1040|6024|79.19456
1040|6032|79.3194133333
1040|6040|79.4442666667
1040|6048|79.56912
1040|6056|79.6939733333
1040|6064|79.8188266667
1040|6072|79.94368
1040|6080|80.0685333333
1040|6088|80.1933866667
1040|6096|80.31824
1040|6104|80.4430933333
1040|6112|80.5679466667
1040|6120|80.6928
1040|6128|80.8176533333
1040|6136|80.9425066667
1040|6144|81.06736
1040|6152|81.1922133333
1040|6160|81.3170666667
1040|6168|81.44192
1040|6176|81.5667733333
1040|6184|81.6916266667
1040|6192|81.81648
1040|6200|81.9413333333
1040|6208|82.0661866667
1040|6216|82.19104
1040|6224|82.3158933333
1040|6232|82.4407466667
1040|6240|82.5656
1040|6248|82.6904533333
1040|6256|82.8153066667
1040|6264|82.94016
1040|6272|83.0650133333
1040|6280|83.1898666667
1040|6288|83.31472
1040|6296|83.4395733333
1040|6304|83.5644266667
1040|6312|83.68928
1040|6320|83.8141333333
1040|6328|83.9389866667
1040|6336|84.06384
1040|6344|84.1886933333
1040|6352|84.3135466667
1040|6360|84.4384
1040|6368|84.5632533333
1040|6376|84.6881066667
1040|6384|84.81296
1040|6392|84.9378133333
1040|6400|85.0626666667
1040|6408|85.18752
1040|6416|85.3123733333
1040|6424|85.4372266667
1040|6432|85.56208
1040|6440|85.6869333333
1040|6448|85.8117866667
1040|6456|85.93664
1040|6464|86.0614933333
1040|6472|86.1863466667
1040|6480|86.3112
1040|6488|86.4360533333
1040|6496|86.5609066667
1040|6504|86.68576
1040|6512|86.8106133333
1040|6520|86.9354666667
1040|6528|87.06032
1040|6536|87.1851733333
1040|6544|87.3100266667
1040|6552|87.43488
1040|6560|87.5597333333
1040|6568|87.6845866667
1040|6576|87.80944
1040|6584|87.9342933333
1040|6592|88.0591466667
1040|6600|88.184
1040|6608|88.3088533333
1040|6616|88.4337066667
1040|6624|88.55856
1040|6632|88.6834133333
1040|6640|88.8082666667
1040|6648|88.93312
1040|6656|89.0579733333
1040|6664|89.1828266667
1040|6672|89.30768
1040|6680|89.4325333333
1040|6688|89.5573866667
1040|6696|89.68224
1040|6704|89.8070933333
1040|6712|89.9319466667
1040|6720|90.0568
1040|6728|90.1816533333
1040|6736|90.3065066667
1040|6744|90.43136
1040|6752|90.5562133333
1040|6760|90.6810666667
1040|6768|90.80592
1040|6776|90.9307733333
1040|6784|91.0556266667
1040|6792|91.18048
1040|6800|91.3053333333
1040|6808|91.4301866667
1040|6816|91.55504
1040|6824|91.6798933333
1040|6832|91.8047466667
1040|6840|91.9296
1040|6848|92.0544533333
1040|6856|92.1793066667
1040|6864|92.30416
1040|6872|92.4290133333
1040|6880|92.5538666667
1040|6888|92.67872
1040|6896|92.8035733333
1040|6904|92.9284266667
1040|6912|93.05328
1040|6920|93.1781333333
1040|6928|93.3029866667
1040|6936|93.42784
1040|6944|93.5526933333
1040|6952|93.6775466667
1040|6960|93.8024
1040|6968|93.9272533333
1040|6976|94.0521066667
1040|6984|94.17696
1040|6992|94.3018133333
1040|7000|94.4266666667
1040|7008|94.55152
1040|7016|94.6763733333
1040|7024|94.8012266667
1040|7032|94.92608
1040|7040|95.0509333333
1040|7048|95.1757866667
1040|7056|95.30064
1040|7064|95.4254933333
1040|7072|95.5503466667
1040|7080|95.6752
1040|7088|95.8000533333
1040|7096|95.9249066667
1040|7104|96.04976
1040|7112|96.1746133333
1040|7120|96.2994666667
1040|7128|96.42432
1040|7136|96.5491733333
1040|7144|96.6740266667
1040|7152|96.79888
1040|7160|96.9237333333
1040|7168|97.0485866667
1040|7176|97.17344
1040|7184|97.2982933333
1040|7192|97.4231466667
1040|7200|97.548
1040|7208|97.6728533333
1040|7216|97.7977066667
1040|7224|97.92256
1040|7232|98.0474133333
1040|7240|98.1722666667
1040|7248|98.29712
1040|7256|98.4219733333
1040|7264|98.5468266667
1040|7272|98.67168
1040|7280|98.7965333333
1040|7288|98.9213866667
1040|7296|99.04624
1040|7304|99.1710933333
1040|7312|99.2959466667
1040|7320|99.4208
1040|7328|99.5456533333
1040|7336|99.6705066667
1040|7344|99.79536
1040|7352|99.9202133333
1040|7360|100.045066667
1040|7368|100.16992
1040|7376|100.294773333
1040|7384|100.419626667
1040|7392|100.54448
1040|7400|100.669333333
1040|7408|100.794186667
1040|7416|100.91904
1040|7424|101.043893333
1040|7432|101.168746667
1040|7440|101.2936
1040|7448|101.418453333
1040|7456|101.543306667
1040|7464|101.66816
1040|7472|101.793013333
1040|7480|101.917866667
1040|7488|102.04272
1040|7496|102.167573333
1040|7504|102.292426667
1040|7512|102.41728
1040|7520|102.542133333
1040|7528|102.666986667
1040|7536|102.79184
1040|7544|102.916693333
1040|7552|103.041546667
1040|7560|103.1664
1040|7568|103.291253333
1040|7576|103.416106667
1040|7584|103.54096
1040|7592|103.665813333
1040|7600|103.790666667
1040|7608|103.91552
1040|7616|104.040373333
1040|7624|104.165226667
1040|7632|104.29008
1040|7640|104.414933333
1040|7648|104.539786667
1040|7656|104.66464
1040|7664|104.789493333
1040|7672|104.914346667
1040|7680|105.0392
1040|7688|105.164053333
1040|7696|105.288906667
1040|7704|105.41376
1040|7712|105.538613333
1040|7720|105.663466667
1040|7728|105.78832
1040|7736|105.913173333
1040|7744|106.038026667
1040|7752|106.16288
1040|7760|106.287733333
1040|7768|106.412586667
1040|7776|106.53744
1040|7784|106.662293333
1040|7792|106.787146667
1040|7800|106.912
1040|7808|107.036853333
1040|7816|107.161706667
1040|7824|107.28656
1040|7832|107.411413333
1040|7840|107.536266667
1040|7848|107.66112
1040|7856|107.785973333
1040|7864|107.910826667
1040|7872|108.03568
1040|7880|108.160533333
1040|7888|108.285386667
1040|7896|108.41024
1040|7904|108.535093333
1040|7912|108.659946667
1040|7920|108.7848
1040|7928|108.909653333
1040|7936|109.034506667
1040|7944|109.15936
1040|7952|109.284213333
1040|7960|109.409066667
1040|7968|109.53392
1040|7976|109.658773333
1040|7984|109.783626667
1040|7992|109.90848
1040|8000|110.033333333
1040|8008|110.158186667
1040|8016|110.28304
1040|8024|110.407893333
1040|8032|110.532746667
